"Route ID","Sequence Number","Latitude","Longitude"
"TETSA1DLTBA","2","41.5925","28.68333"
"TETSA1DLTBA","3","41.38083","28.55222"
"TETSA1DLTBA","4","41.23472","28.46222"
"TETSA1DLTBA","5","41.12111","28.55472"
"TETSA1DLTBA","6","40.96972","28.6775"
"TETSA1DLTBA","7","40.81667","28.68306"
"TETSA1DLTBA","8","40.76667","28.685"
"TETSA1DLTBA","9","40.71667","28.68667"
"TETSA1DLTBA","10","40.66667","28.68861"
"TETSA1DLTBA","11","40.61667","28.69028"
"TETSA1DLTBA","12","40.56667","28.69222"
"TETSA1GLTFJ","1","41.74611","28.77917"
"TETSA1GLTFJ","2","41.46722","29.54611"
"TETSA1GLTFJ","3","41.29889","29.99944"
"TETSA1GLTFJ","4","41.10111","29.85861"
"TETSA1GLTFJ","5","40.91472","29.72667"
"TETSA1GLTFJ","6","40.86306","29.54639"
"TETSA1GLTFJ","7","40.82167","29.40222"
"TETSA1GLTFJ","8","40.76639","29.25222"
"TETSA1GLTFJ","9","40.72972","29.15361"
"TETSA1GLTFJ","10","40.70778","29.09472"
"TETSA1HLTFJ","1","41.74611","28.77917"
"TETSA1HLTFJ","2","41.46722","29.54611"
"TETSA1HLTFJ","3","41.29889","29.99944"
"TETSA1HLTFJ","4","40.865","29.825"
"TETSA1HLTFJ","5","40.79667","29.63722"
"TETSA1HLTFJ","6","40.88694","29.58028"
"TETSA1HLTFJ","7","40.90861","29.63972"
"TETSA1HLTFJ","8","40.93028","29.69917"
"TETSA1HLTFJ","9","40.95194","29.75861"
"TFN10GCLA","1","28.53694","-16.26889"
"TFN10GCLA","2","28.48833","-16.83333"
"TFN10GCLA","3","28.4325","-17.45222"
"TFN10GCXO","1","28.53694","-16.26889"
"TFN11GCLA","1","28.53694","-16.26889"
"TFN11GCLA","2","28.84056","-17.42722"
"TFN11GCTS","1","28.19056","-16.12944"
"TFN11GCTS","2","28.53694","-16.26889"
"TFN1XGCHI","1","28.45472","-17.21083"
"TFN1XGCHI","2","28.48833","-16.83333"
"TFN1XGCHI","3","28.53694","-16.26889"
"TFN3BGCLP","1","27.82861","-15.43222"
"TFN3BGCLP","2","27.9175","-15.14167"
"TFN3BGCLP","3","28.07722","-15.42889"
"TFN3BGCLP","4","28.40889","-16.03417"
"TFN3BGCLP","5","28.53694","-16.26889"
"TFN3TGCLA","1","28.70722","-17.61056"
"TFN3TGCLA","2","28.53694","-16.26889"
"TFN3UGCLA","1","28.4325","-17.45222"
"TFN3UGCLA","2","28.53694","-16.26889"
"TFN4AGCLP","1","28.04","-15.33972"
"TFN4AGCLP","2","28.07722","-15.42889"
"TFN4AGCLP","3","28.13028","-15.52472"
"TFN4AGCLP","4","28.40889","-16.03417"
"TFN4AGCLP","5","28.53694","-16.26889"
"TFN51GCTS","1","28.0025","-16.68778"
"TFN51GCTS","2","28.27472","-17.17056"
"TFN51GCTS","3","28.48833","-16.83333"
"TFN51GCTS","4","28.53694","-16.26889"
"TFS10GCGM","1","28.0025","-16.68778"
"TFS10GCTS","1","28.0025","-16.68778"
"TFS11GCTS","1","28.0025","-16.68778"
"TFS1BGCLP","1","27.82861","-15.43222"
"TFS1BGCLP","2","27.72056","-15.69111"
"TFS1BGCLP","3","27.85639","-16.18556"
"TFS1BGCLP","4","28.0025","-16.68778"
"TFS1JGCXO","1","28.48833","-16.83333"
"TFS1JGCXO","2","28.27472","-17.17056"
"TFS1JGCXO","3","28.0025","-16.68778"
"TFS1KGCXO","1","28.42639","-16.21583"
"TFS1KGCXO","2","28.53694","-16.26889"
"TFS1KGCXO","3","28.48833","-16.83333"
"TFS1KGCXO","4","28.27472","-17.17056"
"TFS1KGCXO","5","28.0025","-16.68778"
"TFS1XGCHI","1","28.0025","-16.68778"
"TFS2CGCXO","1","28.3675","-16.08"
"TFS2CGCXO","2","28.19056","-16.12944"
"TFS2CGCXO","3","28.0025","-16.68778"
"TFS2DGCXO","1","28.40889","-16.03417"
"TFS2DGCXO","2","28.19056","-16.12944"
"TFS2DGCXO","3","28.0025","-16.68778"
"TFS3AGCLP","1","28.04","-15.33972"
"TFS3AGCLP","2","27.90222","-15.04333"
"TFS3AGCLP","3","27.66389","-15.27806"
"TFS3AGCLP","4","27.65556","-15.50667"
"TFS3AGCLP","5","27.72056","-15.69111"
"TFS3AGCLP","6","27.85639","-16.18556"
"TFS3AGCLP","7","28.0025","-16.68778"
"TFS3TGCLA","1","28.70722","-17.61056"
"TFS3TGCLA","2","28.67333","-17.16444"
"TFS3TGCLA","3","28.0025","-16.68778"
"TFS3UGCLA","1","28.4325","-17.45222"
"TFS3UGCLA","2","28.0025","-16.68778"
"TFS50GCGM","1","28.0025","-16.68778"
"TG1","1","49.64361","9.95028"
"TG1","2","50.05361","8.63722"
"TG1","3","50.01583","6.53167"
"TG1","4","50.24139","4.65333"
"TG1","5","51.09472","2.65167"
"TGG2CLGBL","1","38.33806","23.55833"
"TGG2FLGBL","1","39.21611","22.79194"
"TGG2FLGBL","2","38.33806","23.55833"
"TGG2HLGBL","1","38.33806","23.55833"
"TGG2HLGBL","2","39.03806","22.95194"
"TGG2HLGBL","3","39.21611","22.79194"
"TGG2JLGBL","1","38.33806","23.55833"
"TGG2JLGBL","2","39.03806","22.95194"
"TIARE1LLTAC","1","39.90694","32.98889"
"TIARE1LLTAC","2","39.98194","32.85472"
"TIARE1LLTAC","3","40.05222","32.92111"
"TIARE1RLTAC","1","39.90694","32.98889"
"TIARE1RLTAC","2","39.98083","32.85667"
"TIARE1RLTAC","3","40.04833","32.92056"
"TIBER5CLIRA","1","41.5725","12.30028"
"TIBER5CLIRA","2","41.80472","12.58806"
"TIBER5CLIRA","3","42.24889","12.59889"
"TIBER5CLIRF","1","41.5725","12.30028"
"TIBER5CLIRF","2","41.80472","12.58806"
"TIBER5CLIRF","3","42.02139","12.59306"
"TIBER5CLIRF","4","42.24889","12.59889"
"TIBER6BLIRA","1","41.62083","12.04389"
"TIBER6BLIRA","2","41.5725","12.30028"
"TIBER6BLIRA","3","41.80472","12.58806"
"TIBER6BLIRA","4","42.24889","12.59889"
"TIBER6BLIRF","1","41.62083","12.04389"
"TIBER6BLIRF","2","41.5725","12.30028"
"TIBER6BLIRF","3","41.64583","12.39111"
"TIBER6BLIRF","4","41.80472","12.58806"
"TIBER6BLIRF","5","42.02139","12.59306"
"TIBER6BLIRF","6","42.24889","12.59889"
"TIBER7ALIRA","1","41.55778","12.17694"
"TIBER7ALIRA","2","41.80472","12.58806"
"TIBER7ALIRA","3","42.24889","12.59889"
"TIBER7ALIRF","1","41.55778","12.17694"
"TIBER7ALIRF","2","41.51722","12.41"
"TIBER7ALIRF","3","41.80472","12.58806"
"TIBER7ALIRF","4","42.02139","12.59306"
"TIBER7ALIRF","5","42.24889","12.59889"
"TIBLO1CUDSG","1","40.7975","43.88639"
"TIBLO1CUDSG","2","40.82083","43.81556"
"TIBLO1CUDSG","3","40.66056","43.80778"
"TIBLO1CUDSG","4","40.38556","43.89111"
"TIBLO1GUDSG","1","40.66056","43.80778"
"TIBLO1GUDSG","2","40.38556","43.89111"
"TIBLO1JUDSG","1","40.38556","43.89111"
"TIBLO1JUDSG","2","40.98972","44.19"
"TIBLO3AUDYE","1","40.38556","43.89111"
"TIBLO3AUDYE","2","40.14694","44.03639"
"TIBLO3AUDYZ","1","40.38556","43.89111"
"TIBLO3AUDYZ","2","40.14694","44.03639"
"TIBLO3AUDYZ","3","40.14556","44.13278"
"TIBLO3AUDYZ","4","40.14611","44.21972"
"TIBLO3BUDYZ","1","40.38556","43.89111"
"TIBLO3BUDYZ","2","40.03333","44.67694"
"TIBLO3EUDYZ","1","40.14694","44.33806"
"TIBLO3EUDYZ","2","40.38556","43.89111"
"TIBLO3HUDYZ","1","40.1475","44.43861"
"TIBLO3HUDYZ","2","40.38556","43.89111"
"TIBLO3SUDYE","1","40.38556","43.89111"
"TIBRI1FLYTV","1","42.2625","18.79417"
"TIBRI1FLYTV","2","42.17028","18.84583"
"TIBRI1FLYTV","3","42.14944","18.7475"
"TIBRI1FLYTV","4","42.28111","18.60111"
"TIBRI1FLYTV","5","42.41056","18.55417"
"TIBRI1TLYTV","1","42.3275","18.58333"
"TIBRI1TLYTV","2","42.23056","18.59917"
"TIBRI1TLYTV","3","42.26306","18.72667"
"TIBRI1TLYTV","4","42.36306","18.73361"
"TIBRI1TLYTV","5","42.41056","18.55417"
"TIBRI2FLYTV","1","42.28194","18.80028"
"TIBRI2FLYTV","2","42.20667","18.82889"
"TIBRI2FLYTV","3","42.18722","18.7325"
"TIBRI2FLYTV","4","42.41056","18.55417"
"TIBRI3TLYTV","1","42.38167","18.5625"
"TIBRI3TLYTV","2","42.23861","18.63194"
"TIBRI3TLYTV","3","42.41056","18.55417"
"TIBRO2ALIPQ","1","46.21833","13.47278"
"TIBRO2ALIPQ","2","46.00611","13.41194"
"TIBRO2ALIPQ","3","45.82972","13.48028"
"TIBRO2ALIPQ","4","45.70722","13.28417"
"TIBRO2BLIPQ","1","46.21833","13.47278"
"TIBRO2BLIPQ","2","46.00611","13.41194"
"TIBRO2BLIPQ","3","45.82889","13.36028"
"TIBRO6CLIPQ","1","45.82972","13.48028"
"TIBRO6CLIPQ","2","46.00611","13.41194"
"TIBRO6CLIPQ","3","46.21833","13.47278"
"TIBRO6DLIPQ","1","45.82889","13.36028"
"TIBRO6DLIPQ","2","46.00611","13.41194"
"TIBRO6DLIPQ","3","46.21833","13.47278"
"TIBRO7ALIPQ","1","45.70722","13.28417"
"TIBRO7ALIPQ","2","45.82889","13.36028"
"TIBRO7ALIPQ","3","46.00611","13.41194"
"TIBRO7ALIPQ","4","46.21833","13.47278"
"TIBRO7BLIPQ","1","45.70722","13.28417"
"TIBRO7BLIPQ","2","45.82889","13.36028"
"TIBRO7BLIPQ","3","46.00611","13.41194"
"TIBRO7BLIPQ","4","46.21833","13.47278"
"TIGER1XEGKK","1","51.13083","-.31583"
"TIGER1XEGKK","2","51.07306","-.29556"
"TIGER1XEGKK","3","51.06306","-.17861"
"TIGER1XEGKK","4","51.05333","-.11444"
"TIGER1XEGKK","5","51.01722",".11611"
"TIGER1XEGKK","6","51.08417",".51556"
"TIGER1XEGKK","7","51.64611",".15167"
"TIGER3MEGKK","1","51.06917","-.21722"
"TIGER3MEGKK","2","51.01722",".11611"
"TIGER3MEGKK","3","51.06722",".43944"
"TIGER3MEGKK","4","51.64611",".15167"
"TIGER3VEGKK","1","51.06917","-.21722"
"TIGER3VEGKK","2","51.01722",".11611"
"TIGER3VEGKK","3","51.06722",".43944"
"TIGER3VEGKK","4","51.64611",".15167"
"TIGRA1ULGKR","1","40.05667","19"
"TIGRA1ULGKR","2","39.44389","20.07278"
"TIGRA2ALGKR","1","40.05667","19"
"TIGRA2ALGKR","2","39.60639","19.90944"
"TIGRA2BLGKR","1","39.44389","20.07278"
"TIGRA2BLGKR","2","39.48917","20.18778"
"TIGRA2BLGKR","3","39.60639","19.90944"
"TIGRA2BLGKR","4","40.05667","19"
"TIGRA2DLGKR","1","39.60639","19.90944"
"TIGRA2DLGKR","2","39.54639","19.70833"
"TIGRA2DLGKR","3","40.05667","19"
"TIGRA2FLGKR","1","39.60639","19.90944"
"TIGRA2FLGKR","2","40.05667","19"
"TIGRA2GLGKR","1","39.60639","19.90944"
"TIGRA2GLGKR","2","40.05667","19"
"TIGRA2JLGKR","1","40.05667","19"
"TIGRA2JLGKR","2","39.39722","19.73333"
"TIGRA2NLGKR","1","39.60639","19.90944"
"TIGRA2NLGKR","2","39.76306","19.62972"
"TIGRA2NLGKR","3","39.75944","19.46361"
"TIGRA2NLGKR","4","40.05667","19"
"TIGRA2PLGKR","1","40.05667","19"
"TIGRA2PLGKR","2","39.56667","19.59139"
"TIGRA2RLGKR","1","40.05667","19"
"TIGRA2RLGKR","2","39.64833","19.4125"
"TIGRA2RLGKR","3","39.39722","19.73333"
"TIGRA2SLGKR","1","40.05667","19"
"TIGRA2SLGKR","2","39.64833","19.4125"
"TIGRA2SLGKR","3","39.55583","19.71306"
"TIGRA2SLGKR","4","39.39722","19.73333"
"TIGRA2TLGKR","1","40.05667","19"
"TIGRA2TLGKR","2","39.27694","19.84222"
"TIGRA2TLGKR","3","39.28722","20.035"
"TIGRA2TLGKR","4","39.36194","19.98167"
"TIGRA2VLGKR","1","39.44389","20.07278"
"TIGRA2VLGKR","2","40.05667","19"
"TIGRA5CLIBR","1","40.61083","18.00278"
"TIGRA5CLIBR","2","40.60806","18.29056"
"TIGRA5CLIBR","3","40.525","18.39861"
"TIGRA5CLIBR","4","40.35833","18.61417"
"TIGRA5CLIBR","5","40.05667","19"
"TIKVO3DGMAD","1","29.90556","-9.34444"
"TIKVO4DGMAD","1","29.90556","-9.34444"
"TILSA4BESMQ","1","56.64","16.3225"
"TILSA4BESMQ","2","56.77167","15.87194"
"TILSA5EESMQ","1","56.77167","15.87194"
"TILSA5EESMQ","2","56.76222","15.91667"
"TILSA5EESMQ","3","56.82722","16.07417"
"TILSA5EESMQ","4","56.78889","16.18778"
"TILSA5EESMQ","5","56.7475","16.22778"
"TIMBA1CEGKK","1","50.85528","-.75667"
"TIMBA1CEGKK","2","50.76056",".12194"
"TIMBA1CEGKK","3","50.94556",".26167"
"TIMBA1CEGKK","4","51.08556","-.07972"
"TIMBA1DEGKK","1","51.05389","-.625"
"TIMBA1DEGKK","2","51.01722",".11611"
"TIMBA1DEGKK","3","50.94556",".26167"
"TIMBA1DEGKK","4","50.91167",".44667"
"TIMBA1JEGKK","1","51.59056","1.61194"
"TIMBA1JEGKK","2","51.43444","1.37472"
"TIMBA1JEGKK","3","51.05722",".93139"
"TIMBA1JEGKK","4","50.9825",".68111"
"TIMBA1JEGKK","5","50.91167",".44667"
"TIMBA1JEGKK","6","50.94556",".26167"
"TIMBA1KEGKK","1","51.48889","1.61194"
"TIMBA1KEGKK","2","51.43444","1.37472"
"TIMBA1KEGKK","3","51.05722",".93139"
"TIMBA1KEGKK","4","50.9825",".68111"
"TIMBA1KEGKK","5","50.91167",".44667"
"TIMBA1KEGKK","6","50.94556",".26167"
"TIMBA2GEGKK","1","50","-.36833"
"TIMBA2GEGKK","2","50.15","-.18556"
"TIMBA2GEGKK","3","50.4125",".48167"
"TIMBA2GEGKK","4","50.48833",".65833"
"TIMBA2GEGKK","5","50.67444",".79611"
"TIMBA2GEGKK","6","50.82111",".50861"
"TIMBA2GEGKK","7","50.94556",".26167"
"TIMBA3FEGKK","1","51.13083","2"
"TIMBA3FEGKK","2","51.05722",".93139"
"TIMBA3FEGKK","3","50.9825",".68111"
"TIMBA3FEGKK","4","50.91167",".44667"
"TIMBA3FEGKK","5","50.94556",".26167"
"TIMBA4BEGKK","1","50.515","1.06556"
"TIMBA4BEGKK","2","50.67444",".79611"
"TIMBA4BEGKK","3","50.82111",".50861"
"TIMBA4BEGKK","4","50.94556",".26167"
"TIMTO1XLPPD","1","37.7725","-25.99278"
"TIMTO1XLPPD","2","38.38778","-27.32139"
"TIMTO4YLPPD","1","38.38778","-27.32139"
"TIMTO7RLPPD","1","37.77028","-25.94528"
"TIMTO7RLPPD","2","37.92639","-25.96639"
"TIMTO7RLPPD","3","38.38778","-27.32139"
"TIMTO8VLPPD","1","37.84611","-25.75806"
"TIMTO8VLPPD","2","38.38778","-27.32139"
"TINDO1CESNU","1","63.62389","19.31389"
"TINDO1KESNU","1","63.71194","20.14694"
"TINDO1KESNU","2","63.62389","19.31389"
"TINDO1LESNU","1","63.78222","20.07"
"TINDO1LESNU","2","63.62389","19.31389"
"TINDO1SESNU","1","63.62389","19.31389"
"TINDO1SESNU","2","63.86389","19.73472"
"TINDO1SESNU","3","63.89806","19.79528"
"TINDO1SESNU","4","63.93194","19.85583"
"TINDO1SESNU","5","63.93861","19.98722"
"TINDO1SESNU","6","63.89278","20.07972"
"TINDO1TESNU","1","63.62389","19.31389"
"TINDO1TESNU","2","63.58139","20.37722"
"TINDO1TESNU","3","63.57639","20.48861"
"TINDO1TESNU","4","63.59417","20.58917"
"TINDO1TESNU","5","63.65111","20.56306"
"TINDO1TESNU","6","63.68833","20.48861"
"TINIG1AENSO","1","60.01056","6.35056"
"TINIG1BENSO","1","60.01056","6.35056"
"TINIG2CENBR","1","60.09389","5.28472"
"TINIG2CENBR","2","60.10889","5.46528"
"TINIG2CENBR","3","60.31056","5.42639"
"TINIG2CENBR","4","60.37778","5.61861"
"TINIG2CENBR","5","60.32389","5.84556"
"TINIG2CENBR","6","60.01056","6.35056"
"TINIG2DENBR","1","60.49278","5.15083"
"TINIG2DENBR","2","60.50778","5.33361"
"TINIG2DENBR","3","60.375","5.39611"
"TINIG2DENBR","4","60.31056","5.42639"
"TINIG2DENBR","5","60.1325","5.97889"
"TINIG2DENBR","6","60.01056","6.35056"
"TINIL7TLFPC","1","47.58889","5.09861"
"TINIL7TLFPC","2","48.13444","4.40667"
"TINIL7TLFPC","3","48.33778","4.24444"
"TINIL7TLFPC","4","48.56","4.06167"
"TINIL7TLFPC","5","48.71583","3.93222"
"TINIL7TLFPC","6","48.79056","3.87"
"TINIL7TLFPC","7","49.10556","3.66167"
"TINIL7TLFPC","8","49.41944","3.45139"
"TINIL8ELFPG","1","47.58889","5.09861"
"TINIL8ELFPG","2","48.26194","4.23944"
"TINIL8ELFPG","3","48.53889","3.73194"
"TINIL8ELFPG","4","48.61139","3.56361"
"TINIL8ELFPG","5","48.93778","2.85944"
"TINIL8ELFPG","6","48.91639","2.45972"
"TINIL8ELFPG","7","49.01528","2.14556"
"TINIL8WLFPG","1","47.58889","5.09861"
"TINIL8WLFPG","2","47.73694","4.91278"
"TINIL8WLFPG","3","48.26194","4.23944"
"TINIL8WLFPG","4","48.53889","3.73194"
"TINIL8WLFPG","5","48.61139","3.56361"
"TINIL8WLFPG","6","49.00278","2.95278"
"TINIL9BLFOB","1","47.58889","5.09861"
"TINIL9BLFOB","2","47.73694","4.91278"
"TINIL9BLFOB","3","48.13444","4.40667"
"TINIL9BLFOB","4","48.33778","4.24444"
"TINIL9BLFOB","5","48.56","4.06167"
"TINIL9BLFOB","6","48.71583","3.93222"
"TINIL9BLFOB","7","48.79056","3.87"
"TINIL9BLFOB","8","49.10556","3.66167"
"TINIL9BLFOB","9","49.41944","3.45139"
"TINIL9BLFOB","10","49.35556","3.08056"
"TINIL9BLFOB","11","49.55278","2.48944"
"TINIL9BLFOB","12","49.43639","2.15333"
"TINIL9TLFOB","1","47.58889","5.09861"
"TINIL9TLFOB","2","47.73694","4.91278"
"TINIL9TLFOB","3","48.13444","4.40667"
"TINIL9TLFOB","4","48.33778","4.24444"
"TINIL9TLFOB","5","48.56","4.06167"
"TINIL9TLFOB","6","48.71583","3.93222"
"TINIL9TLFOB","7","48.79056","3.87"
"TINIL9TLFOB","8","49.10556","3.66167"
"TINIL9TLFOB","9","49.41944","3.45139"
"TINIL9TLFOB","10","49.35556","3.08056"
"TINIL9TLFOB","11","49.55278","2.48944"
"TINIL9TLFOB","12","49.43639","2.15333"
"TINIL9TLFPT","1","47.58889","5.09861"
"TINIL9TLFPT","2","48.13444","4.40667"
"TINIL9TLFPT","3","48.33778","4.24444"
"TINIL9TLFPT","4","48.56","4.06167"
"TINIL9TLFPT","5","48.71583","3.93222"
"TINIL9TLFPT","6","48.79056","3.87"
"TINIL9TLFPT","7","49.10556","3.66167"
"TINIL9TLFPT","8","49.41944","3.45139"
"TINIL9TLFPT","9","49.25528","2.51472"
"TINIL9TLFPT","10","49.29167","1.75722"
"TINKA3WESSB","1","59.31667","18.04667"
"TINKA3WESSB","2","59.2","17.9975"
"TINKA3WESSB","3","59.20333","17.475"
"TINKA3WESSB","4","59.20722","17.01194"
"TINKA3WESSB","5","59.20528","16.29639"
"TINKA3ZESSB","1","59.40083","17.81389"
"TINKA3ZESSB","2","59.41167","17.49"
"TINKA3ZESSB","3","59.20528","16.29639"
"TINKA6YESSB","1","59.20528","16.29639"
"TINKA6YESSB","2","59.20722","17.01194"
"TINKA6YESSB","3","59.14056","18.0075"
"TINKA6YESSB","4","59.20611","18.20111"
"TINKA6YESSB","5","59.31667","18.04667"
"TINKA7UESSB","1","59.20528","16.29639"
"TINKA7UESSB","2","59.20722","17.01194"
"TINKA7UESSB","3","59.46167","17.68361"
"TINKA7UESSB","4","59.40083","17.81389"
"TINOT3DLFMI","1","42.69778","5.315"
"TINOT3DLFMI","2","43.38639","5.08694"
"TINOT3HLFKJ","1","42.69778","5.315"
"TINOT3HLFKJ","2","41.87833","8.37639"
"TINOT3HLFKJ","3","41.61722","8.48278"
"TINOT3HLFKJ","4","41.66528","8.57444"
"TINOT51LFML","1","42.69778","5.315"
"TINOT51LFML","2","42.94361","5.11861"
"TINOT5HLFKJ","1","41.81611","8.60722"
"TINOT5HLFKJ","2","42.69778","5.315"
"TINOT5NLFML","1","43.49778","5.12806"
"TINOT5NLFML","2","43.49611","5.12722"
"TINOT5NLFML","3","43.38639","5.08694"
"TINOT5NLFML","4","43.20556","5.02722"
"TINOT5NLFML","5","43.09444","5.33306"
"TINOT5NLFML","6","43.01083","5.335"
"TINOT5NLFML","7","42.69778","5.315"
"TINOT5SLFML","1","43.34194","5.30222"
"TINOT5SLFML","2","43.31278","5.32806"
"TINOT5SLFML","3","43.09444","5.33306"
"TINOT5SLFML","4","43.01083","5.335"
"TINOT5SLFML","5","42.69778","5.315"
"TINOT6PLFKJ","1","41.80389","8.69722"
"TINOT6PLFKJ","2","41.74528","8.30833"
"TINOT6PLFKJ","3","41.94556","8.15806"
"TINOT6PLFKJ","4","42.69778","5.315"
"TINOT8BLFMA","1","42.69778","5.315"
"TINOT8BLFMA","2","43.01417","5.21333"
"TINOT8BLFMA","3","43.14611","4.77083"
"TINOT8CLFMA","1","42.69778","5.315"
"TINOT8CLFMA","2","43.01083","5.335"
"TINOT8CLFMA","3","43.09444","5.33306"
"TINOX4WEDTM","1","48.03389","9.24833"
"TINOX4WEDTM","2","48.01944","9.15833"
"TINOX4WEDTM","3","47.96972","9.15028"
"TINOX4WEDTM","4","47.83528","9.12778"
"TINOX5EEDTM","1","48.07611","9.51306"
"TINOX5EEDTM","2","47.99528","9.54139"
"TINOX5EEDTM","3","47.91833","9.14167"
"TINOX5EEDTM","4","47.83528","9.12778"
"TINSA1WEDLP","1","51.58","8.5325"
"TINSA1WEDLP","2","51.56861","8.50528"
"TINSA1WEDLP","3","51.53417","8.42139"
"TINSA1WEDLP","4","51.51528","8.07417"
"TINSA1XEDLP","1","51.64056","8.68167"
"TINSA1XEDLP","2","51.65083","8.70639"
"TINSA1XEDLP","3","51.71417","8.68889"
"TINSA1XEDLP","4","51.70667","8.63889"
"TINSA1XEDLP","5","51.67667","8.58306"
"TINSA1XEDLP","6","51.51528","8.07417"
"TIPAS1ALGKP","1","35.42194","27.14694"
"TIPAS1ALGKP","2","35.90778","26.76333"
"TIPAS1BLGKP","1","35.42194","27.14694"
"TIPAS1BLGKP","2","35.90778","26.76333"
"TIPIX2KESKN","1","58.81278","17.14139"
"TIPIX2KESKN","2","58.89417","17.10861"
"TIPIX2KESKN","3","58.90333","16.61472"
"TIPIX2KESKN","4","58.90472","16.52417"
"TIPOD1CEGGP","1","53.62694","-2.53889"
"TIPOD1CEGGP","2","53.39194","-3.13444"
"TIPOD1CEGGP","3","53.40611","-3.44528"
"TIPOD1CEGGP","4","53.455","-3.45167"
"TIPOD1CEGGP","5","53.46556","-3.35278"
"TIPOD1CEGGP","6","53.43556","-3.28472"
"TIPOD1DEGGP","1","53.74389","-2.10333"
"TIPOD1DEGGP","2","53.39194","-3.13444"
"TIPOD1DEGGP","3","53.40611","-3.44528"
"TIPOD1DEGGP","4","53.455","-3.45167"
"TIPOD1DEGGP","5","53.46556","-3.35278"
"TIPOD1DEGGP","6","53.43556","-3.28472"
"TIPOD1EEGGP","1","53.52722","-1.89278"
"TIPOD1EEGGP","2","53.39194","-3.13444"
"TIPOD1EEGGP","3","53.40611","-3.44528"
"TIPOD1EEGGP","4","53.455","-3.45167"
"TIPOD1EEGGP","5","53.46556","-3.35278"
"TIPOD1EEGGP","6","53.43556","-3.28472"
"TIPOD1JEGGP","1","52.89278","-3.17389"
"TIPOD1JEGGP","2","53.39194","-3.13444"
"TIPOD1JEGGP","3","53.40611","-3.44528"
"TIPOD1JEGGP","4","53.455","-3.45167"
"TIPOD1JEGGP","5","53.46556","-3.35278"
"TIPOD1JEGGP","6","53.43556","-3.28472"
"TIPOD2BEGGP","1","53.61583","-3.66361"
"TIPOD2BEGGP","2","53.48278","-3.44778"
"TIPOD2BEGGP","3","53.43556","-3.28472"
"TIPOD2FEGGP","1","52.74083","-1.07194"
"TIPOD2FEGGP","2","53.05389","-1.67"
"TIPOD2FEGGP","3","53.1375","-2.56694"
"TIPOD2FEGGP","4","53.1925","-3.15028"
"TIPOD2FEGGP","5","53.39194","-3.13444"
"TIPOD2FEGGP","6","53.40611","-3.44528"
"TIPOD2FEGGP","7","53.455","-3.45167"
"TIPOD2FEGGP","8","53.46556","-3.35278"
"TIPOD2FEGGP","9","53.43556","-3.28472"
"TIPOD2GEGGP","1","53.05389","-1.67"
"TIPOD2GEGGP","2","53.1375","-2.56694"
"TIPOD2GEGGP","3","53.1925","-3.15028"
"TIPOD2GEGGP","4","53.39194","-3.13444"
"TIPOD2GEGGP","5","53.40611","-3.44528"
"TIPOD2GEGGP","6","53.455","-3.45167"
"TIPOD2GEGGP","7","53.46556","-3.35278"
"TIPOD2GEGGP","8","53.43556","-3.28472"
"TIPOD2HEGGP","1","52.74667","-1.71944"
"TIPOD2HEGGP","2","53.1375","-2.56694"
"TIPOD2HEGGP","3","53.1925","-3.15028"
"TIPOD2HEGGP","4","53.39194","-3.13444"
"TIPOD2HEGGP","5","53.40611","-3.44528"
"TIPOD2HEGGP","6","53.455","-3.45167"
"TIPOD2HEGGP","7","53.46556","-3.35278"
"TIPOD2HEGGP","8","53.43556","-3.28472"
"TIPOD3AEGGP","1","53.41333","-3.60833"
"TIPOD3AEGGP","2","53.43556","-3.28472"
"TIPSO2AENCN","1","58.30611","8.22111"
"TIPSO2AENCN","2","58.37417","8.31222"
"TIPSO2AENCN","3","58.75139","8.44833"
"TIPSO2AENCN","4","58.94861","8.31167"
"TIPSO2LENCN","1","58.94861","8.31167"
"TIPSO2LENCN","2","58.78306","8.23278"
"TIPSO2LENCN","3","58.53639","7.97611"
"TIPSO2LENCN","4","58.24333","7.67639"
"TIPSO2LENCN","5","58.1475","7.55111"
"TIPSO2LENCN","6","58.08111","7.73139"
"TIPSO2LENCN","7","58.08111","7.73167"
"TIPSO7BENCN","1","58.08139","7.99639"
"TIPSO7BENCN","2","58.04861","8.1575"
"TIPSO7BENCN","3","58.10833","8.1875"
"TIPSO7BENCN","4","58.75139","8.44833"
"TIPSO7BENCN","5","58.94861","8.31167"
"TIPSO7MENCN","1","58.94861","8.31167"
"TIPSO7MENCN","2","58.78306","8.23278"
"TIPSO7MENCN","3","58.48833","8"
"TIPSO7MENCN","4","58.42194","8.18222"
"TIPSO7MENCN","5","58.42194","8.1825"
"TIPUR2DEINN","1","52.58917","-8.12528"
"TIPUR2DEINN","2","52.76944","-8.42389"
"TIPUR2DEINN","3","52.86306","-8.58028"
"TIPUR2EEINN","1","52.58917","-8.12528"
"TIPUR2EEINN","2","52.46833","-9.10667"
"TIPUR2EEINN","3","52.56028","-9.22417"
"TIPUS2LLGIR","1","35.17361","24.63556"
"TIPUS2LLGIR","2","35.20333","24.79222"
"TIPUS2LLGIR","3","35.59722","24.95694"
"TIPUS2LLGIR","4","35.53722","25.02972"
"TIRAV9ZLFRZ","1","46.59889","-1.39083"
"TIRAV9ZLFRZ","2","47.16083","-1.61306"
"TIRAV9ZLFRZ","3","47.33389","-2.04444"
